,Datetime,Location,Direction,Bicycles,Cars,Total
22,2022-05-11 22:00:00,GardenSt_GardenLn,SB,1,45.0,51.0
23,2022-05-11 23:00:00,GardenSt_GardenLn,SB,2,18.0,23.0
0,2022-05-10 00:00:00,GardenSt_GardenLn,NB,2,31.0,43.0
1,2022-05-10 01:00:00,GardenSt_GardenLn,NB,0,24.0,26.0
2,2022-05-10 02:00:00,GardenSt_GardenLn,NB,2,6.0,11.0
3,2022-05-10 03:00:00,GardenSt_GardenLn,NB,0,5.0,8.0
4,2022-05-10 04:00:00,GardenSt_GardenLn,NB,0,5.0,8.0
5,2022-05-10 05:00:00,GardenSt_GardenLn,NB,2,11.0,20.0
6,2022-05-10 06:00:00,GardenSt_GardenLn,NB,3,37.0,56.0
7,2022-05-10 07:00:00,GardenSt_GardenLn,NB,7,115.0,169.0
8,2022-05-10 08:00:00,GardenSt_GardenLn,NB,8,176.0,238.0
9,2022-05-10 09:00:00,GardenSt_GardenLn,NB,7,142.0,199.0
10,2022-05-10 10:00:00,GardenSt_GardenLn,NB,5,113.0,178.0
11,2022-05-10 11:00:00,GardenSt_GardenLn,NB,6,145.0,208.0
12,2022-05-10 12:00:00,GardenSt_GardenLn,NB,3,152.0,215.0
13,2022-05-10 13:00:00,GardenSt_GardenLn,NB,9,163.0,244.0
14,2022-05-10 14:00:00,GardenSt_GardenLn,NB,12,233.0,325.0
15,2022-05-10 15:00:00,GardenSt_GardenLn,NB,20,310.0,408.0
16,2022-05-10 16:00:00,GardenSt_GardenLn,NB,20,351.0,446.0
17,2022-05-10 17:00:00,GardenSt_GardenLn,NB,28,331.0,416.0
18,2022-05-10 18:00:00,GardenSt_GardenLn,NB,17,325.0,393.0
19,2022-05-10 19:00:00,GardenSt_GardenLn,NB,18,157.0,200.0
20,2022-05-10 20:00:00,GardenSt_GardenLn,NB,6,145.0,167.0
21,2022-05-10 21:00:00,GardenSt_GardenLn,NB,4,104.0,122.0
22,2022-05-10 22:00:00,GardenSt_GardenLn,NB,2,64.0,82.0
23,2022-05-10 23:00:00,GardenSt_GardenLn,NB,4,61.0,82.0
0,2022-05-11 00:00:00,GardenSt_GardenLn,NB,3,30.0,44.0
1,2022-05-11 01:00:00,GardenSt_GardenLn,NB,0,15.0,21.0
2,2022-05-11 02:00:00,GardenSt_GardenLn,NB,0,11.0,13.0
3,2022-05-11 03:00:00,GardenSt_GardenLn,NB,0,8.0,12.0
4,2022-05-11 04:00:00,GardenSt_GardenLn,NB,0,7.0,10.0
5,2022-05-11 05:00:00,GardenSt_GardenLn,NB,0,12.0,15.0
6,2022-05-11 06:00:00,GardenSt_GardenLn,NB,2,35.0,49.0
7,2022-05-11 07:00:00,GardenSt_GardenLn,NB,5,102.0,150.0
8,2022-05-11 08:00:00,GardenSt_GardenLn,NB,8,191.0,266.0
9,2022-05-11 09:00:00,GardenSt_GardenLn,NB,5,138.0,197.0
10,2022-05-11 10:00:00,GardenSt_GardenLn,NB,5,132.0,191.0
11,2022-05-11 11:00:00,GardenSt_GardenLn,NB,6,140.0,203.0
12,2022-05-11 12:00:00,GardenSt_GardenLn,NB,8,169.0,247.0
13,2022-05-11 13:00:00,GardenSt_GardenLn,NB,12,188.0,264.0
14,2022-05-11 14:00:00,GardenSt_GardenLn,NB,4,230.0,302.0
15,2022-05-11 15:00:00,GardenSt_GardenLn,NB,12,306.0,394.0
16,2022-05-11 16:00:00,GardenSt_GardenLn,NB,14,344.0,419.0
17,2022-05-11 17:00:00,GardenSt_GardenLn,NB,31,340.0,429.0
18,2022-05-11 18:00:00,GardenSt_GardenLn,NB,20,253.0,315.0
19,2022-05-11 19:00:00,GardenSt_GardenLn,NB,16,178.0,224.0
20,2022-05-11 20:00:00,GardenSt_GardenLn,NB,7,165.0,197.0
21,2022-05-11 21:00:00,GardenSt_GardenLn,NB,3,112.0,134.0
22,2022-05-11 22:00:00,GardenSt_GardenLn,NB,3,85.0,101.0
23,2022-05-11 23:00:00,GardenSt_GardenLn,NB,2,52.0,66.0
0,2023-01-11 00:00:00,GardenSt_GardenLn,SB,0,5.0,5.0
1,2023-01-11 00:15:00,GardenSt_GardenLn,SB,0,0.0,0.0
2,2023-01-11 00:30:00,GardenSt_GardenLn,SB,0,2.0,2.0
3,2023-01-11 00:45:00,GardenSt_GardenLn,SB,0,4.0,4.0
4,2023-01-11 01:00:00,GardenSt_GardenLn,SB,0,1.0,1.0
5,2023-01-11 01:15:00,GardenSt_GardenLn,SB,0,2.0,2.0
6,2023-01-11 01:30:00,GardenSt_GardenLn,SB,0,0.0,0.0
7,2023-01-11 01:45:00,GardenSt_GardenLn,SB,0,0.0,0.0
8,2023-01-11 02:00:00,GardenSt_GardenLn,SB,0,1.0,1.0
9,2023-01-11 02:15:00,GardenSt_GardenLn,SB,0,1.0,1.0
10,2023-01-11 02:30:00,GardenSt_GardenLn,SB,0,1.0,1.0
11,2023-01-11 02:45:00,GardenSt_GardenLn,SB,0,2.0,2.0
12,2023-01-11 03:00:00,GardenSt_GardenLn,SB,0,0.0,0.0
13,2023-01-11 03:15:00,GardenSt_GardenLn,SB,0,2.0,2.0
14,2023-01-11 03:30:00,GardenSt_GardenLn,SB,0,0.0,0.0
15,2023-01-11 03:45:00,GardenSt_GardenLn,SB,0,2.0,2.0
16,2023-01-11 04:00:00,GardenSt_GardenLn,SB,0,2.0,2.0
17,2023-01-11 04:15:00,GardenSt_GardenLn,SB,0,0.0,1.0
18,2023-01-11 04:30:00,GardenSt_GardenLn,SB,0,1.0,1.0
19,2023-01-11 04:45:00,GardenSt_GardenLn,SB,0,4.0,4.0
20,2023-01-11 05:00:00,GardenSt_GardenLn,SB,0,6.0,6.0
21,2023-01-11 05:15:00,GardenSt_GardenLn,SB,0,7.0,8.0
22,2023-01-11 05:30:00,GardenSt_GardenLn,SB,0,11.0,11.0
23,2023-01-11 05:45:00,GardenSt_GardenLn,SB,0,14.0,14.0
24,2023-01-11 06:00:00,GardenSt_GardenLn,SB,1,11.0,13.0
25,2023-01-11 06:15:00,GardenSt_GardenLn,SB,0,21.0,21.0
26,2023-01-11 06:30:00,GardenSt_GardenLn,SB,1,21.0,23.0
27,2023-01-11 06:45:00,GardenSt_GardenLn,SB,0,38.0,38.0
28,2023-01-11 07:00:00,GardenSt_GardenLn,SB,0,49.0,52.0
29,2023-01-11 07:15:00,GardenSt_GardenLn,SB,4,58.0,65.0
30,2023-01-11 07:30:00,GardenSt_GardenLn,SB,7,77.0,88.0
31,2023-01-11 07:45:00,GardenSt_GardenLn,SB,6,100.0,111.0
32,2023-01-11 08:00:00,GardenSt_GardenLn,SB,4,103.0,112.0
33,2023-01-11 08:15:00,GardenSt_GardenLn,SB,6,114.0,125.0
34,2023-01-11 08:30:00,GardenSt_GardenLn,SB,2,109.0,118.0
35,2023-01-11 08:45:00,GardenSt_GardenLn,SB,0,72.0,76.0
36,2023-01-11 09:00:00,GardenSt_GardenLn,SB,3,54.0,60.0
37,2023-01-11 09:15:00,GardenSt_GardenLn,SB,1,67.0,70.0
38,2023-01-11 09:30:00,GardenSt_GardenLn,SB,4,74.0,80.0
39,2023-01-11 09:45:00,GardenSt_GardenLn,SB,3,75.0,82.0
40,2023-01-11 10:00:00,GardenSt_GardenLn,SB,0,56.0,61.0
41,2023-01-11 10:15:00,GardenSt_GardenLn,SB,0,54.0,55.0
42,2023-01-11 10:30:00,GardenSt_GardenLn,SB,4,46.0,52.0
43,2023-01-11 10:45:00,GardenSt_GardenLn,SB,2,44.0,50.0
44,2023-01-11 11:00:00,GardenSt_GardenLn,SB,2,40.0,44.0
45,2023-01-11 11:15:00,GardenSt_GardenLn,SB,0,41.0,45.0
46,2023-01-11 11:30:00,GardenSt_GardenLn,SB,0,44.0,45.0
47,2023-01-11 11:45:00,GardenSt_GardenLn,SB,1,51.0,55.0
48,2023-01-11 12:00:00,GardenSt_GardenLn,SB,3,42.0,50.0
49,2023-01-11 12:15:00,GardenSt_GardenLn,SB,2,43.0,47.0
50,2023-01-11 12:30:00,GardenSt_GardenLn,SB,1,49.0,51.0
51,2023-01-11 12:45:00,GardenSt_GardenLn,SB,0,48.0,50.0
52,2023-01-11 13:00:00,GardenSt_GardenLn,SB,0,43.0,47.0
53,2023-01-11 13:15:00,GardenSt_GardenLn,SB,0,48.0,48.0
54,2023-01-11 13:30:00,GardenSt_GardenLn,SB,0,48.0,51.0
55,2023-01-11 13:45:00,GardenSt_GardenLn,SB,0,44.0,48.0
56,2023-01-11 14:00:00,GardenSt_GardenLn,SB,1,46.0,47.0
57,2023-01-11 14:15:00,GardenSt_GardenLn,SB,1,35.0,38.0
58,2023-01-11 14:30:00,GardenSt_GardenLn,SB,0,61.0,65.0
59,2023-01-11 14:45:00,GardenSt_GardenLn,SB,2,50.0,57.0
60,2023-01-11 15:00:00,GardenSt_GardenLn,SB,1,61.0,64.0
61,2023-01-11 15:15:00,GardenSt_GardenLn,SB,1,55.0,59.0
62,2023-01-11 15:30:00,GardenSt_GardenLn,SB,1,48.0,49.0
63,2023-01-11 15:45:00,GardenSt_GardenLn,SB,0,63.0,68.0
64,2023-01-11 16:00:00,GardenSt_GardenLn,SB,2,54.0,58.0
65,2023-01-11 16:15:00,GardenSt_GardenLn,SB,0,49.0,49.0
66,2023-01-11 16:30:00,GardenSt_GardenLn,SB,0,55.0,55.0
67,2023-01-11 16:45:00,GardenSt_GardenLn,SB,0,50.0,52.0
68,2023-01-11 17:00:00,GardenSt_GardenLn,SB,0,77.0,78.0
69,2023-01-11 17:15:00,GardenSt_GardenLn,SB,0,65.0,68.0
70,2023-01-11 17:30:00,GardenSt_GardenLn,SB,0,63.0,64.0
71,2023-01-11 17:45:00,GardenSt_GardenLn,SB,0,69.0,71.0
72,2023-01-11 18:00:00,GardenSt_GardenLn,SB,1,52.0,54.0
73,2023-01-11 18:15:00,GardenSt_GardenLn,SB,1,47.0,49.0
74,2023-01-11 18:30:00,GardenSt_GardenLn,SB,0,46.0,46.0
75,2023-01-11 18:45:00,GardenSt_GardenLn,SB,1,58.0,59.0
76,2023-01-11 19:00:00,GardenSt_GardenLn,SB,0,44.0,45.0
77,2023-01-11 19:15:00,GardenSt_GardenLn,SB,0,31.0,31.0
78,2023-01-11 19:30:00,GardenSt_GardenLn,SB,0,37.0,37.0
79,2023-01-11 19:45:00,GardenSt_GardenLn,SB,0,28.0,28.0
80,2023-01-11 20:00:00,GardenSt_GardenLn,SB,0,30.0,31.0
81,2023-01-11 20:15:00,GardenSt_GardenLn,SB,0,29.0,29.0
82,2023-01-11 20:30:00,GardenSt_GardenLn,SB,0,19.0,19.0
83,2023-01-11 20:45:00,GardenSt_GardenLn,SB,0,20.0,20.0
84,2023-01-11 21:00:00,GardenSt_GardenLn,SB,0,17.0,17.0
85,2023-01-11 21:15:00,GardenSt_GardenLn,SB,0,18.0,18.0
86,2023-01-11 21:30:00,GardenSt_GardenLn,SB,0,18.0,18.0
87,2023-01-11 21:45:00,GardenSt_GardenLn,SB,0,21.0,21.0
88,2023-01-11 22:00:00,GardenSt_GardenLn,SB,0,13.0,13.0
89,2023-01-11 22:15:00,GardenSt_GardenLn,SB,0,8.0,9.0
90,2023-01-11 22:30:00,GardenSt_GardenLn,SB,0,4.0,4.0
91,2023-01-11 22:45:00,GardenSt_GardenLn,SB,0,17.0,18.0
92,2023-01-11 23:00:00,GardenSt_GardenLn,SB,0,3.0,3.0
93,2023-01-11 23:15:00,GardenSt_GardenLn,SB,0,6.0,7.0
94,2023-01-11 23:30:00,GardenSt_GardenLn,SB,0,5.0,5.0
95,2023-01-11 23:45:00,GardenSt_GardenLn,SB,0,3.0,3.0
0,2023-01-12 00:00:00,GardenSt_GardenLn,SB,0,5.0,5.0
1,2023-01-12 00:15:00,GardenSt_GardenLn,SB,0,2.0,2.0
2,2023-01-12 00:30:00,GardenSt_GardenLn,SB,0,3.0,3.0
3,2023-01-12 00:45:00,GardenSt_GardenLn,SB,0,1.0,1.0
4,2023-01-12 01:00:00,GardenSt_GardenLn,SB,0,6.0,6.0
5,2023-01-12 01:15:00,GardenSt_GardenLn,SB,0,0.0,0.0
6,2023-01-12 01:30:00,GardenSt_GardenLn,SB,0,4.0,4.0
7,2023-01-12 01:45:00,GardenSt_GardenLn,SB,0,1.0,1.0
8,2023-01-12 02:00:00,GardenSt_GardenLn,SB,0,1.0,2.0
9,2023-01-12 02:15:00,GardenSt_GardenLn,SB,0,0.0,0.0
10,2023-01-12 02:30:00,GardenSt_GardenLn,SB,0,2.0,2.0
11,2023-01-12 02:45:00,GardenSt_GardenLn,SB,0,2.0,2.0
12,2023-01-12 03:00:00,GardenSt_GardenLn,SB,0,0.0,0.0
13,2023-01-12 03:15:00,GardenSt_GardenLn,SB,0,0.0,0.0
14,2023-01-12 03:30:00,GardenSt_GardenLn,SB,0,1.0,1.0
15,2023-01-12 03:45:00,GardenSt_GardenLn,SB,0,1.0,1.0
16,2023-01-12 04:00:00,GardenSt_GardenLn,SB,0,1.0,1.0
17,2023-01-12 04:15:00,GardenSt_GardenLn,SB,0,1.0,1.0
18,2023-01-12 04:30:00,GardenSt_GardenLn,SB,0,2.0,2.0
19,2023-01-12 04:45:00,GardenSt_GardenLn,SB,0,2.0,2.0
20,2023-01-12 05:00:00,GardenSt_GardenLn,SB,0,4.0,4.0
21,2023-01-12 05:15:00,GardenSt_GardenLn,SB,0,5.0,5.0
22,2023-01-12 05:30:00,GardenSt_GardenLn,SB,0,13.0,13.0
23,2023-01-12 05:45:00,GardenSt_GardenLn,SB,0,12.0,12.0
24,2023-01-12 06:00:00,GardenSt_GardenLn,SB,0,12.0,13.0
25,2023-01-12 06:15:00,GardenSt_GardenLn,SB,0,21.0,22.0
26,2023-01-12 06:30:00,GardenSt_GardenLn,SB,0,28.0,28.0
27,2023-01-12 06:45:00,GardenSt_GardenLn,SB,0,40.0,41.0
28,2023-01-12 07:00:00,GardenSt_GardenLn,SB,0,45.0,45.0
29,2023-01-12 07:15:00,GardenSt_GardenLn,SB,0,56.0,58.0
30,2023-01-12 07:30:00,GardenSt_GardenLn,SB,0,80.0,88.0
31,2023-01-12 07:45:00,GardenSt_GardenLn,SB,1,95.0,98.0
32,2023-01-12 08:00:00,GardenSt_GardenLn,SB,8,116.0,129.0
33,2023-01-12 08:15:00,GardenSt_GardenLn,SB,18,135.0,160.0
34,2023-01-12 08:30:00,GardenSt_GardenLn,SB,16,88.0,107.0
35,2023-01-12 08:45:00,GardenSt_GardenLn,SB,16,107.0,126.0
36,2023-01-12 09:00:00,GardenSt_GardenLn,SB,2,72.0,76.0
37,2023-01-12 09:15:00,GardenSt_GardenLn,SB,0,85.0,89.0
38,2023-01-12 09:30:00,GardenSt_GardenLn,SB,2,66.0,71.0
39,2023-01-12 09:45:00,GardenSt_GardenLn,SB,2,71.0,75.0
40,2023-01-12 10:00:00,GardenSt_GardenLn,SB,0,54.0,54.0
41,2023-01-12 10:15:00,GardenSt_GardenLn,SB,0,57.0,59.0
42,2023-01-12 10:30:00,GardenSt_GardenLn,SB,0,54.0,57.0
43,2023-01-12 10:45:00,GardenSt_GardenLn,SB,1,44.0,48.0
44,2023-01-12 11:00:00,GardenSt_GardenLn,SB,0,48.0,51.0
45,2023-01-12 11:15:00,GardenSt_GardenLn,SB,1,46.0,48.0
46,2023-01-12 11:30:00,GardenSt_GardenLn,SB,0,49.0,52.0
47,2023-01-12 11:45:00,GardenSt_GardenLn,SB,3,52.0,56.0
48,2023-01-12 12:00:00,GardenSt_GardenLn,SB,1,40.0,42.0
49,2023-01-12 12:15:00,GardenSt_GardenLn,SB,0,44.0,46.0
50,2023-01-12 12:30:00,GardenSt_GardenLn,SB,1,41.0,46.0
51,2023-01-12 12:45:00,GardenSt_GardenLn,SB,0,71.0,73.0
52,2023-01-12 13:00:00,GardenSt_GardenLn,SB,2,47.0,51.0
53,2023-01-12 13:15:00,GardenSt_GardenLn,SB,1,49.0,55.0
54,2023-01-12 13:30:00,GardenSt_GardenLn,SB,0,61.0,65.0
55,2023-01-12 13:45:00,GardenSt_GardenLn,SB,2,47.0,50.0
56,2023-01-12 14:00:00,GardenSt_GardenLn,SB,0,43.0,45.0
57,2023-01-12 14:15:00,GardenSt_GardenLn,SB,1,46.0,50.0
58,2023-01-12 14:30:00,GardenSt_GardenLn,SB,0,63.0,65.0
59,2023-01-12 14:45:00,GardenSt_GardenLn,SB,1,62.0,66.0
60,2023-01-12 15:00:00,GardenSt_GardenLn,SB,0,50.0,52.0
61,2023-01-12 15:15:00,GardenSt_GardenLn,SB,1,56.0,58.0
62,2023-01-12 15:30:00,GardenSt_GardenLn,SB,0,53.0,54.0
63,2023-01-12 15:45:00,GardenSt_GardenLn,SB,2,41.0,44.0
64,2023-01-12 16:00:00,GardenSt_GardenLn,SB,0,38.0,38.0
65,2023-01-12 16:15:00,GardenSt_GardenLn,SB,0,52.0,54.0
66,2023-01-12 16:30:00,GardenSt_GardenLn,SB,0,52.0,52.0
67,2023-01-12 16:45:00,GardenSt_GardenLn,SB,2,64.0,66.0
68,2023-01-12 17:00:00,GardenSt_GardenLn,SB,0,63.0,63.0
69,2023-01-12 17:15:00,GardenSt_GardenLn,SB,0,57.0,58.0
70,2023-01-12 17:30:00,GardenSt_GardenLn,SB,0,55.0,55.0
71,2023-01-12 17:45:00,GardenSt_GardenLn,SB,0,76.0,76.0
72,2023-01-12 18:00:00,GardenSt_GardenLn,SB,0,54.0,56.0
73,2023-01-12 18:15:00,GardenSt_GardenLn,SB,0,67.0,67.0
74,2023-01-12 18:30:00,GardenSt_GardenLn,SB,0,55.0,55.0
75,2023-01-12 18:45:00,GardenSt_GardenLn,SB,0,57.0,57.0
76,2023-01-12 19:00:00,GardenSt_GardenLn,SB,0,43.0,43.0
77,2023-01-12 19:15:00,GardenSt_GardenLn,SB,0,39.0,40.0
78,2023-01-12 19:30:00,GardenSt_GardenLn,SB,0,23.0,24.0
79,2023-01-12 19:45:00,GardenSt_GardenLn,SB,0,25.0,25.0
80,2023-01-12 20:00:00,GardenSt_GardenLn,SB,0,19.0,20.0
81,2023-01-12 20:15:00,GardenSt_GardenLn,SB,0,23.0,23.0
82,2023-01-12 20:30:00,GardenSt_GardenLn,SB,0,27.0,28.0
83,2023-01-12 20:45:00,GardenSt_GardenLn,SB,0,29.0,29.0
84,2023-01-12 21:00:00,GardenSt_GardenLn,SB,0,30.0,30.0
85,2023-01-12 21:15:00,GardenSt_GardenLn,SB,0,23.0,23.0
86,2023-01-12 21:30:00,GardenSt_GardenLn,SB,0,25.0,25.0
87,2023-01-12 21:45:00,GardenSt_GardenLn,SB,0,12.0,12.0
88,2023-01-12 22:00:00,GardenSt_GardenLn,SB,0,22.0,22.0
89,2023-01-12 22:15:00,GardenSt_GardenLn,SB,0,14.0,14.0
90,2023-01-12 22:30:00,GardenSt_GardenLn,SB,0,15.0,15.0
91,2023-01-12 22:45:00,GardenSt_GardenLn,SB,0,7.0,7.0
92,2023-01-12 23:00:00,GardenSt_GardenLn,SB,0,13.0,13.0
93,2023-01-12 23:15:00,GardenSt_GardenLn,SB,0,8.0,9.0
94,2023-01-12 23:30:00,GardenSt_GardenLn,SB,0,10.0,11.0
95,2023-01-12 23:45:00,GardenSt_GardenLn,SB,0,7.0,7.0
0,2023-01-11 00:00:00,GardenSt_GardenLn,NB,1,0.0,1.0
1,2023-01-11 00:15:00,GardenSt_GardenLn,NB,0,0.0,0.0
2,2023-01-11 00:30:00,GardenSt_GardenLn,NB,0,0.0,0.0
3,2023-01-11 00:45:00,GardenSt_GardenLn,NB,0,0.0,0.0
4,2023-01-11 01:00:00,GardenSt_GardenLn,NB,0,0.0,0.0
5,2023-01-11 01:15:00,GardenSt_GardenLn,NB,0,0.0,0.0
6,2023-01-11 01:30:00,GardenSt_GardenLn,NB,0,0.0,0.0
7,2023-01-11 01:45:00,GardenSt_GardenLn,NB,0,0.0,0.0
8,2023-01-11 02:00:00,GardenSt_GardenLn,NB,1,0.0,1.0
9,2023-01-11 02:15:00,GardenSt_GardenLn,NB,0,0.0,0.0
10,2023-01-11 02:30:00,GardenSt_GardenLn,NB,0,0.0,0.0
11,2023-01-11 02:45:00,GardenSt_GardenLn,NB,0,0.0,0.0
12,2023-01-11 03:00:00,GardenSt_GardenLn,NB,0,0.0,0.0
13,2023-01-11 03:15:00,GardenSt_GardenLn,NB,0,0.0,0.0
14,2023-01-11 03:30:00,GardenSt_GardenLn,NB,0,0.0,0.0
15,2023-01-11 03:45:00,GardenSt_GardenLn,NB,0,0.0,0.0
16,2023-01-11 04:00:00,GardenSt_GardenLn,NB,0,0.0,0.0
17,2023-01-11 04:15:00,GardenSt_GardenLn,NB,0,0.0,0.0
18,2023-01-11 04:30:00,GardenSt_GardenLn,NB,0,0.0,0.0
19,2023-01-11 04:45:00,GardenSt_GardenLn,NB,0,0.0,0.0
20,2023-01-11 05:00:00,GardenSt_GardenLn,NB,1,0.0,1.0
21,2023-01-11 05:15:00,GardenSt_GardenLn,NB,0,0.0,0.0
22,2023-01-11 05:30:00,GardenSt_GardenLn,NB,0,0.0,0.0
23,2023-01-11 05:45:00,GardenSt_GardenLn,NB,0,0.0,0.0
24,2023-01-11 06:00:00,GardenSt_GardenLn,NB,0,0.0,0.0
25,2023-01-11 06:15:00,GardenSt_GardenLn,NB,0,0.0,0.0
26,2023-01-11 06:30:00,GardenSt_GardenLn,NB,0,0.0,0.0
27,2023-01-11 06:45:00,GardenSt_GardenLn,NB,0,0.0,0.0
28,2023-01-11 07:00:00,GardenSt_GardenLn,NB,0,0.0,0.0
29,2023-01-11 07:15:00,GardenSt_GardenLn,NB,0,0.0,0.0
30,2023-01-11 07:30:00,GardenSt_GardenLn,NB,1,0.0,1.0
31,2023-01-11 07:45:00,GardenSt_GardenLn,NB,3,0.0,3.0
32,2023-01-11 08:00:00,GardenSt_GardenLn,NB,1,0.0,1.0
33,2023-01-11 08:15:00,GardenSt_GardenLn,NB,2,0.0,2.0
34,2023-01-11 08:30:00,GardenSt_GardenLn,NB,1,0.0,1.0
35,2023-01-11 08:45:00,GardenSt_GardenLn,NB,4,0.0,4.0
36,2023-01-11 09:00:00,GardenSt_GardenLn,NB,0,0.0,0.0
37,2023-01-11 09:15:00,GardenSt_GardenLn,NB,5,0.0,5.0
38,2023-01-11 09:30:00,GardenSt_GardenLn,NB,1,0.0,1.0
39,2023-01-11 09:45:00,GardenSt_GardenLn,NB,2,0.0,2.0
40,2023-01-11 10:00:00,GardenSt_GardenLn,NB,4,0.0,4.0
41,2023-01-11 10:15:00,GardenSt_GardenLn,NB,0,0.0,0.0
42,2023-01-11 10:30:00,GardenSt_GardenLn,NB,0,0.0,0.0
43,2023-01-11 10:45:00,GardenSt_GardenLn,NB,0,0.0,0.0
44,2023-01-11 11:00:00,GardenSt_GardenLn,NB,0,0.0,0.0
45,2023-01-11 11:15:00,GardenSt_GardenLn,NB,1,0.0,1.0
46,2023-01-11 11:30:00,GardenSt_GardenLn,NB,1,0.0,1.0
47,2023-01-11 11:45:00,GardenSt_GardenLn,NB,0,0.0,0.0
48,2023-01-11 12:00:00,GardenSt_GardenLn,NB,3,0.0,3.0
49,2023-01-11 12:15:00,GardenSt_GardenLn,NB,2,0.0,2.0
50,2023-01-11 12:30:00,GardenSt_GardenLn,NB,6,0.0,6.0
51,2023-01-11 12:45:00,GardenSt_GardenLn,NB,2,0.0,2.0
52,2023-01-11 13:00:00,GardenSt_GardenLn,NB,3,0.0,3.0
53,2023-01-11 13:15:00,GardenSt_GardenLn,NB,3,0.0,3.0
54,2023-01-11 13:30:00,GardenSt_GardenLn,NB,4,0.0,4.0
55,2023-01-11 13:45:00,GardenSt_GardenLn,NB,3,0.0,3.0
56,2023-01-11 14:00:00,GardenSt_GardenLn,NB,2,0.0,2.0
57,2023-01-11 14:15:00,GardenSt_GardenLn,NB,4,0.0,4.0
58,2023-01-11 14:30:00,GardenSt_GardenLn,NB,4,0.0,4.0
59,2023-01-11 14:45:00,GardenSt_GardenLn,NB,3,0.0,3.0
60,2023-01-11 15:00:00,GardenSt_GardenLn,NB,10,0.0,10.0
61,2023-01-11 15:15:00,GardenSt_GardenLn,NB,7,0.0,7.0
62,2023-01-11 15:30:00,GardenSt_GardenLn,NB,5,0.0,5.0
63,2023-01-11 15:45:00,GardenSt_GardenLn,NB,2,0.0,2.0
64,2023-01-11 16:00:00,GardenSt_GardenLn,NB,3,0.0,3.0
65,2023-01-11 16:15:00,GardenSt_GardenLn,NB,7,0.0,7.0
66,2023-01-11 16:30:00,GardenSt_GardenLn,NB,13,0.0,13.0
67,2023-01-11 16:45:00,GardenSt_GardenLn,NB,6,0.0,6.0
68,2023-01-11 17:00:00,GardenSt_GardenLn,NB,20,0.0,20.0
69,2023-01-11 17:15:00,GardenSt_GardenLn,NB,13,0.0,13.0
70,2023-01-11 17:30:00,GardenSt_GardenLn,NB,13,0.0,13.0
71,2023-01-11 17:45:00,GardenSt_GardenLn,NB,13,0.0,13.0
72,2023-01-11 18:00:00,GardenSt_GardenLn,NB,10,0.0,10.0
73,2023-01-11 18:15:00,GardenSt_GardenLn,NB,8,0.0,8.0
74,2023-01-11 18:30:00,GardenSt_GardenLn,NB,9,0.0,9.0
75,2023-01-11 18:45:00,GardenSt_GardenLn,NB,9,0.0,9.0
76,2023-01-11 19:00:00,GardenSt_GardenLn,NB,5,0.0,5.0
77,2023-01-11 19:15:00,GardenSt_GardenLn,NB,7,0.0,7.0
78,2023-01-11 19:30:00,GardenSt_GardenLn,NB,3,0.0,3.0
79,2023-01-11 19:45:00,GardenSt_GardenLn,NB,5,0.0,5.0
80,2023-01-11 20:00:00,GardenSt_GardenLn,NB,1,0.0,1.0
81,2023-01-11 20:15:00,GardenSt_GardenLn,NB,0,0.0,0.0
82,2023-01-11 20:30:00,GardenSt_GardenLn,NB,1,0.0,1.0
83,2023-01-11 20:45:00,GardenSt_GardenLn,NB,2,0.0,2.0
84,2023-01-11 21:00:00,GardenSt_GardenLn,NB,3,0.0,3.0
85,2023-01-11 21:15:00,GardenSt_GardenLn,NB,0,0.0,0.0
86,2023-01-11 21:30:00,GardenSt_GardenLn,NB,1,0.0,1.0
87,2023-01-11 21:45:00,GardenSt_GardenLn,NB,5,0.0,5.0
88,2023-01-11 22:00:00,GardenSt_GardenLn,NB,1,0.0,1.0
89,2023-01-11 22:15:00,GardenSt_GardenLn,NB,1,0.0,1.0
90,2023-01-11 22:30:00,GardenSt_GardenLn,NB,1,0.0,1.0
91,2023-01-11 22:45:00,GardenSt_GardenLn,NB,0,0.0,0.0
92,2023-01-11 23:00:00,GardenSt_GardenLn,NB,0,0.0,0.0
93,2023-01-11 23:15:00,GardenSt_GardenLn,NB,0,0.0,0.0
94,2023-01-11 23:30:00,GardenSt_GardenLn,NB,1,0.0,1.0
95,2023-01-11 23:45:00,GardenSt_GardenLn,NB,1,0.0,1.0
0,2023-01-12 00:00:00,GardenSt_GardenLn,NB,0,0.0,0.0
1,2023-01-12 00:15:00,GardenSt_GardenLn,NB,0,0.0,0.0
2,2023-01-12 00:30:00,GardenSt_GardenLn,NB,0,0.0,0.0
3,2023-01-12 00:45:00,GardenSt_GardenLn,NB,0,0.0,0.0
4,2023-01-12 01:00:00,GardenSt_GardenLn,NB,0,0.0,0.0
5,2023-01-12 01:15:00,GardenSt_GardenLn,NB,0,0.0,0.0
6,2023-01-12 01:30:00,GardenSt_GardenLn,NB,0,0.0,0.0
7,2023-01-12 01:45:00,GardenSt_GardenLn,NB,0,0.0,0.0
8,2023-01-12 02:00:00,GardenSt_GardenLn,NB,0,0.0,0.0
9,2023-01-12 02:15:00,GardenSt_GardenLn,NB,0,0.0,0.0
10,2023-01-12 02:30:00,GardenSt_GardenLn,NB,0,0.0,0.0
